city,installation_date,count
El Cerrito,2009,14
El Cerrito,2010,18
El Cerrito,2011,29
El Cerrito,2012,42
El Cerrito,2013,25
El Cerrito,2014,2
El Cerrito,2015,2
El Cerrito,2016,1
El Cerrito,2017,1
El Dorado,2002,1
El Dorado,2003,5
El Dorado,2004,6
El Dorado,2005,2
El Dorado,2006,3
El Dorado,2007,1
El Dorado,2008,7
El Dorado,2009,6
El Dorado,2010,7
El Dorado,2011,9
El Dorado,2012,7
El Dorado,2013,9
El Dorado,2015,1
El Dorado Hills,2001,1
El Dorado Hills,2002,2
El Dorado Hills,2003,2
El Dorado Hills,2004,9
El Dorado Hills,2005,11
El Dorado Hills,2006,13
El Dorado Hills,2007,34
El Dorado Hills,2008,148
El Dorado Hills,2009,101
El Dorado Hills,2010,124
El Dorado Hills,2011,154
El Dorado Hills,2012,263
El Dorado Hills,2013,361
El Dorado Hills,2014,212
El Dorado Hills,2015,203
El Dorado Hills,2016,313
El Dorado Hills,2017,383
El Dorado Hills,2018,289
El Dorado Hills,2019,84
El Granada,2001,1
El Granada,2003,1
El Granada,2005,1
El Granada,2006,2
El Granada,2007,6
El Granada,2008,7
El Granada,2009,5
El Granada,2010,3
El Granada,2011,12
El Granada,2012,10
El Granada,2013,8
El Granada,2014,2
El Macero,2004,3
El Macero,2007,1
El Macero,2008,2
El Macero,2009,3
El Macero,2011,3
El Macero,2012,3
El Macero,2013,6
El Macero,2014,1
El Mirage,2007,1
El Monte,2002,1
El Monte,2005,1
El Monte,2007,2
El Monte,2008,2
El Monte,2009,2
El Monte,2010,8
El Monte,2011,3
El Monte,2012,14
El Monte,2013,29
El Monte,2014,20
El Monte,2015,2
El Monte,2016,28
El Monte,2017,21
El Monte,2018,70
El Nido,2007,1
El Nido,2010,2
El Nido,2011,1
El Portal,2008,1
El Portal,2011,1
El Segundo,2002,1
El Segundo,2003,1
El Segundo,2004,2
El Segundo,2006,2
El Segundo,2008,5
El Segundo,2009,4
El Segundo,2010,10
El Segundo,2011,16
El Segundo,2012,19
El Segundo,2013,30
El Segundo,2014,14
El Segundo,2015,2
El Segundo,2016,7
El Segundo,2017,9
El Sobrante,2002,2
El Sobrante,2003,6
El Sobrante,2004,8
El Sobrante,2005,6
El Sobrante,2006,7
El Sobrante,2007,6
El Sobrante,2008,5
El Sobrante,2009,12
El Sobrante,2010,14
El Sobrante,2011,9
El Sobrante,2012,22
El Sobrante,2013,10
El Sobrante,2014,7
El Sobrante,2015,3
El Toro,2011,1
El Toro,2013,2
El Verta,2004,1
Elk,2005,1
Elk,2006,1
Elk,2007,1
Elk,2012,1
Elk,2013,1
Elk Creek,2001,1
Elk Creek,2011,3
Elk Creek,2012,1
Elk Creek,2014,1
Elkins,2010,1
Elkins,2011,1
Eloy,2008,2
Elsinore,2004,2
Elsinore,2006,1
Elverta,2010,3
Elverta,2011,4
Elverta,2013,4
Emerald Hills,2002,1
Emerald Hills,2004,1
Emerald Hills,2006,1
Emerald Hills,2007,2
Emerald Hills,2010,1
Emerald Hills,2011,2
Emerald Hills,2012,6
Emerald Hills,2013,2
Emerald Hills,2014,1
Emeryville,2005,2
Emeryville,2006,1
Emeryville,2007,1
Emeryville,2008,3
Emeryville,2009,2
Emeryville,2010,2
Emeryville,2011,6
Emeryville,2012,1
Emeryville,2013,5
Emeryville,2014,2
Encinitas,2001,6
Encinitas,2002,3
Encinitas,2003,44
Encinitas,2004,14
Encinitas,2005,8
Encinitas,2006,4
Encinitas,2007,13
Encinitas,2008,29
Encinitas,2009,58
Encinitas,2010,64
Encinitas,2011,70
Encinitas,2012,84
Encinitas,2013,64
Encinitas,2014,85
Encinitas,2015,55
Encinitas,2016,59
Encinitas,2017,3
Escalon,2002,1
Escalon,2003,4
Escalon,2004,6
Escalon,2005,5
Escalon,2006,1
Escalon,2007,9
Escalon,2008,11
Escalon,2009,4
Escalon,2010,14
Escalon,2011,11
Escalon,2012,10
Escalon,2013,21
Escalon,2014,4
Escalon,2015,6
Escalon,2017,1
Escalon,2019,1
Escondido,2001,14
Escondido,2002,13
Escondido,2003,15
Escondido,2004,19
Escondido,2005,15
Escondido,2006,22
Escondido,2007,27
Escondido,2008,43
Escondido,2009,135
Escondido,2010,209
Escondido,2011,210
Escondido,2012,276
Escondido,2013,239
Escondido,2014,190
Escondido,2015,111
Escondido,2016,85
Escondido,2017,161
Escondido,2018,183
Escondido,2019,35
Esparto,2003,1
Esparto,2004,1
Esparto,2005,2
Esparto,2007,3
Esparto,2008,8
Esparto,2009,2
Esparto,2010,3
Esparto,2011,3
Esparto,2012,5
Esparto,2013,12
Esparto,2014,1
Esparto,2015,1
Esparto,2018,1
Essex,2012,1
Etiwanda,2005,1
Etiwanda,2007,1
Etiwanda,2009,1
Etiwanda,2010,6
Etiwanda,2011,9
Etiwanda,2012,14
Etiwanda,2013,4
Etiwanda,2014,6
Etiwanda,2015,2
Etiwanda,2016,4
Etiwanda,2017,7
Etiwanda,2018,2
Ettersburg,2012,1
Eudora,2010,1
Eureka,2001,5
Eureka,2002,8
Eureka,2003,5
Eureka,2004,8
Eureka,2005,4
Eureka,2006,12
Eureka,2007,7
Eureka,2008,7
Eureka,2009,5
Eureka,2010,7
Eureka,2011,6
Eureka,2012,27
Eureka,2013,7
Eureka,2015,2
Eureka,2016,5
Eureka,2017,7
Eureka,2018,5
Eureka,2019,4
Eureka Springs,2011,2
Exeter,2001,1
Exeter,2002,1
Exeter,2003,3
Exeter,2004,1
Exeter,2005,2
Exeter,2006,8
Exeter,2007,11
Exeter,2008,17
Exeter,2009,7
Exeter,2010,15
Exeter,2011,14
Exeter,2012,40
Exeter,2013,48
Exeter,2014,21
Exeter,2015,2
Exeter,2016,21
Exeter,2017,16
Exeter,2018,3
Exeter,2019,7
FAIR PLAY,2004,1
FAIR PLAY,2017,1
FAIRFAX,2002,1
FAIRFAX,2004,1
FAIRFAX,2013,6
FAIRFAX,2014,12
FAIRFAX,2015,23
FAIRFAX,2016,24
FAIRFAX,2017,13
FAIRFAX,2018,21
FAIRFAX,2019,21
FAIRFIELD,2013,104
FAIRFIELD,2014,466
FAIRFIELD,2015,641
FAIRFIELD,2016,685
FAIRFIELD,2017,553
FAIRFIELD,2018,660
FAIRFIELD,2019,846
FALL RIVER MILLS,2013,1
FALL RIVER MILLS,2014,1
FALL RIVER MILLS,2015,5
FALL RIVER MILLS,2016,5
FALL RIVER MILLS,2017,3
FALL RIVER MILLS,2018,5
FALL RIVER MILLS,2019,6
FALLBROOK,2000,1
FALLBROOK,2001,2
FALLBROOK,2002,1
FALLBROOK,2003,1
FALLBROOK,2004,2
FALLBROOK,2005,7
FALLBROOK,2006,4
FALLBROOK,2007,2
FALLBROOK,2008,1
FALLBROOK,2009,3
FALLBROOK,2010,9
FALLBROOK,2011,23
FALLBROOK,2012,38
FALLBROOK,2013,153
FALLBROOK,2014,354
FALLBROOK,2015,634
FALLBROOK,2016,669
FALLBROOK,2017,460
FALLBROOK,2018,545
FALLBROOK,2019,732
FALLON,2013,1
FARMERSVILLE,2010,2
FARMERSVILLE,2011,6
FARMERSVILLE,2014,9
FARMERSVILLE,2015,56
FARMERSVILLE,2016,33
FARMERSVILLE,2017,27
FARMERSVILLE,2018,37
FARMERSVILLE,2019,15
FARMINGTON,2015,2
FARMINGTON,2016,11
FARMINGTON,2017,4
FARMINGTON,2018,4
FARMINGTON,2019,4
FELLOWS,2016,1
FELLOWS,2017,2
FELLOWS,2018,1
FELLOWS,2019,2
FELTON,2002,1
FELTON,2013,3
FELTON,2014,18
FELTON,2015,32
FELTON,2016,11
FELTON,2017,18
FELTON,2018,15
FELTON,2019,24
FERNDALE,2014,4
FERNDALE,2015,3
FERNDALE,2016,3
FERNDALE,2017,2
FERNDALE,2018,2
FERNDALE,2019,2
FIDDLETOWN,2013,1
FIDDLETOWN,2014,1
FIDDLETOWN,2015,9
FIDDLETOWN,2016,11
FIDDLETOWN,2017,1
FIDDLETOWN,2018,6
FIDDLETOWN,2019,7
FIELDBROOK,2017,2
FILLMORE,2001,1
FILLMORE,2011,1
FILLMORE,2012,1
FILLMORE,2013,8
FILLMORE,2014,23
FILLMORE,2015,88
FILLMORE,2016,43
FILLMORE,2017,27
FILLMORE,2018,71
FILLMORE,2019,62
FINLEY,2015,4
FINLEY,2016,2
FINLEY,2017,2
FINLEY,2018,4
FINLEY,2019,4
FIREBAUGH,2013,4
FIREBAUGH,2014,18
FIREBAUGH,2015,76
FIREBAUGH,2016,82
FIREBAUGH,2017,36
FIREBAUGH,2018,27
FIREBAUGH,2019,20
FIVE POINTS,2016,5
FIVE POINTS,2017,3
FLINTRIDGE,2002,1
FLINTRIDGE,2010,2
FLINTRIDGE,2014,7
FLINTRIDGE,2015,8
FLINTRIDGE,2016,5
FLINTRIDGE,2017,2
FLINTRIDGE,2018,3
FLINTRIDGE,2019,8
FLOURNOY,2015,1
FLOURNOY,2017,2
FLOURNOY,2018,1
FLOURNOY,2019,2
FONTANA,2004,2
FONTANA,2007,1
FONTANA,2008,1
FONTANA,2009,2
FONTANA,2010,11
FONTANA,2011,3
FONTANA,2012,7
FONTANA,2013,19
FONTANA,2014,428
FONTANA,2015,1145
FONTANA,2016,741
FONTANA,2017,632
FONTANA,2018,965
FONTANA,2019,1013
FOOTHILL RANCH,2001,1
FOOTHILL RANCH,2013,2
FOOTHILL RANCH,2014,20
FOOTHILL RANCH,2015,88
FOOTHILL RANCH,2016,32
FOOTHILL RANCH,2017,22
FOOTHILL RANCH,2018,20
FOOTHILL RANCH,2019,28
FORBESTOWN,2015,2
FOREST FALLS,2015,1
FOREST FALLS,2017,1
FOREST KNOLLS,2003,1
FOREST KNOLLS,2014,3
FOREST KNOLLS,2015,4
FOREST KNOLLS,2016,5
FOREST KNOLLS,2017,1
FOREST KNOLLS,2018,4
FOREST KNOLLS,2019,6
FOREST RANCH,2013,1
FOREST RANCH,2014,5
FOREST RANCH,2015,10
FOREST RANCH,2016,11
FOREST RANCH,2017,4
FOREST RANCH,2018,10
FOREST RANCH,2019,10
FORESTA,2018,1
FORESTHILL,2013,3
FORESTHILL,2014,7
FORESTHILL,2015,16
FORESTHILL,2016,14
FORESTHILL,2017,22
FORESTHILL,2018,27
FORESTHILL,2019,24
FORESTVILLE,2013,6
FORESTVILLE,2014,16
FORESTVILLE,2015,14
FORESTVILLE,2016,21
FORESTVILLE,2017,18
FORESTVILLE,2018,15
FORESTVILLE,2019,15
FORT BRAGG,2013,5
FORT BRAGG,2014,22
FORT BRAGG,2015,20
FORT BRAGG,2016,36
FORT BRAGG,2017,29
FORT BRAGG,2018,151
FORT BRAGG,2019,36
FORTUNA,2014,5
FORTUNA,2015,7
FORTUNA,2016,12
FORTUNA,2017,27
FORTUNA,2018,25
FORTUNA,2019,27
FOSTER CITY,2013,16
FOSTER CITY,2014,54
FOSTER CITY,2015,87
FOSTER CITY,2016,92
FOSTER CITY,2017,35
FOSTER CITY,2018,42
FOSTER CITY,2019,42
FOUNTAIN VALLEY,2003,1
FOUNTAIN VALLEY,2004,1
FOUNTAIN VALLEY,2005,2
FOUNTAIN VALLEY,2007,1
FOUNTAIN VALLEY,2009,1
FOUNTAIN VALLEY,2010,2
FOUNTAIN VALLEY,2011,4
FOUNTAIN VALLEY,2012,10
FOUNTAIN VALLEY,2013,8
FOUNTAIN VALLEY,2014,55
FOUNTAIN VALLEY,2015,227
FOUNTAIN VALLEY,2016,193
FOUNTAIN VALLEY,2017,104
FOUNTAIN VALLEY,2018,130
FOUNTAIN VALLEY,2019,153
FOWLER,2013,12
FOWLER,2014,26
FOWLER,2015,69
FOWLER,2016,79
FOWLER,2017,55
FOWLER,2018,91
FOWLER,2019,80
FRAZIER PARK,2004,2
FRAZIER PARK,2009,1
FRAZIER PARK,2012,2
FRAZIER PARK,2014,3
FRAZIER PARK,2015,12
FRAZIER PARK,2016,10
FRAZIER PARK,2017,14
FRAZIER PARK,2018,12
FRAZIER PARK,2019,17
FREEDOM,2013,1
FREEDOM,2014,3
FREEDOM,2015,19
FREEDOM,2016,14
FREEDOM,2017,9
FREEDOM,2018,10
FREEDOM,2019,24
FREMONT,2006,1
FREMONT,2013,110
FREMONT,2014,397
FREMONT,2015,677
FREMONT,2016,835
FREMONT,2017,664
FREMONT,2018,789
FREMONT,2019,835
FRENCH CAMP,2013,1
FRENCH CAMP,2014,6
FRENCH CAMP,2015,11
FRENCH CAMP,2016,9
FRENCH CAMP,2017,5
FRENCH CAMP,2018,18
FRENCH CAMP,2019,12
FRENCH GULCH,2014,1
FRENCH GULCH,2017,1
FRENCH GULCH,2018,1
FRENCH GULCH,2019,1
FRESNO,2003,1
FRESNO,2004,2
FRESNO,2005,6
FRESNO,2006,1
FRESNO,2012,4
FRESNO,2013,891
FRESNO,2014,2141
FRESNO,2015,3390
FRESNO,2016,3475
FRESNO,2017,3509
FRESNO,2018,3626
FRESNO,2019,4135
FRIANT,2013,5
FRIANT,2014,12
FRIANT,2015,35
FRIANT,2016,34
FRIANT,2017,19
FRIANT,2018,29
FRIANT,2019,24
FULLERTON,2002,4
FULLERTON,2003,1
FULLERTON,2004,1
FULLERTON,2007,1
FULLERTON,2009,1
FULLERTON,2010,3
FULLERTON,2011,6
FULLERTON,2012,8
FULLERTON,2013,18
FULLERTON,2014,123
FULLERTON,2015,386
FULLERTON,2016,337
FULLERTON,2017,275
FULLERTON,2018,304
FULLERTON,2019,334
FULTON,2013,1
FULTON,2014,1
FULTON,2015,4
FULTON,2016,2
FULTON,2017,1
FULTON,2019,1
Fair Oaks,2011,1
Fair Play,2011,1
Fairfax,1999,1
Fairfax,2002,1
Fairfax,2003,8
Fairfax,2004,8
Fairfax,2005,8
Fairfax,2006,10
Fairfax,2007,15
Fairfax,2008,10
Fairfax,2009,9
Fairfax,2010,8
Fairfax,2011,8
Fairfax,2012,12
Fairfax,2013,13
Fairfax,2014,4
Fairfax,2015,1
Fairfield,2000,1
Fairfield,2001,1
Fairfield,2002,3
Fairfield,2003,4
Fairfield,2004,6
Fairfield,2005,5
Fairfield,2006,13
Fairfield,2007,10
Fairfield,2008,12
Fairfield,2009,29
Fairfield,2010,43
Fairfield,2011,52
Fairfield,2012,143
Fairfield,2013,197
Fairfield,2014,89
Fairfield,2015,56
Fairfield,2016,44
Fairfield,2017,33
Fairfield,2018,63
Fairfield,2019,92
Fairhaven,2002,1
Fall River Mills,2007,1
Fall River Mills,2009,2
Fall River Mills,2010,2
Fall River Mills,2011,3
Fall River Mills,2012,3
Fall River Mills,2016,1
FallBrook,2003,1
FallBrook,2007,1
Fallbrook,2001,8
Fallbrook,2002,7
Fallbrook,2003,13
Fallbrook,2004,20
Fallbrook,2005,25
Fallbrook,2006,20
Fallbrook,2007,42
Fallbrook,2008,19
Fallbrook,2009,63
Fallbrook,2010,80
Fallbrook,2011,92
Fallbrook,2012,147
Fallbrook,2013,117
Fallbrook,2014,100
Fallbrook,2015,51
Fallbrook,2016,7
Fallbrook,2017,3
Fallbrook,2018,283
Fallbrook,2019,159
Fallon,2005,1
Farmersville,2001,1
Farmersville,2008,1
Farmersville,2009,34
Farmersville,2010,2
Farmersville,2011,2
Farmersville,2012,4
Farmersville,2013,8
Farmersville,2014,4
Farmersville,2015,4
Farmersville,2016,15
Farmersville,2017,8
Farmersville,2018,14
Farmersville,2019,6
Farmington,2007,2
Farmington,2008,1
Farmington,2010,2
Farmington,2011,1
Farmington,2014,1
Fayetteville,2010,6
Fayetteville,2011,5
Fellows,2016,1
Felton,2002,1
Felton,2003,2
Felton,2004,5
Felton,2005,4
Felton,2006,5
Felton,2007,2
Felton,2008,3
Felton,2009,5
Felton,2010,2
Felton,2011,9
Felton,2012,3
Felton,2013,7
Felton,2014,1
Ferndale,2002,1
Ferndale,2008,2
Ferndale,2009,1
Ferndale,2010,3
Ferndale,2014,1
Fiddletown,2001,1
Fiddletown,2002,1
Fiddletown,2003,1
Fiddletown,2006,1
Fiddletown,2007,1
Fiddletown,2008,2
Fiddletown,2009,3
Fiddletown,2010,3
Fiddletown,2011,4
Fiddletown,2012,1
Fiddletown,2013,2
Fiddletown,2014,1
Fiddletown,2015,1
Fieldbrook,2002,4
Fieldbrook,2004,3
Fieldbrook,2006,1
Fillmore,2001,2
Fillmore,2004,3
Fillmore,2006,3
Fillmore,2007,4
Fillmore,2008,3
Fillmore,2009,2
Fillmore,2010,2
Fillmore,2011,4
Fillmore,2012,8
Fillmore,2013,22
Fillmore,2014,15
Fillmore,2016,38
Fillmore,2017,62
Fillmore,2018,23
Fillmore,2019,1
Filmore,2004,2
Finley,2001,1
Finley,2005,1
Finley,2006,2
Firebaugh,2008,2
Firebaugh,2009,1
Firebaugh,2010,5
Firebaugh,2011,10
Firebaugh,2012,12
Firebaugh,2013,8
Firebaugh,2014,5
Firebaugh,2015,2
Firebaugh,2016,3
Firebaugh,2017,1
Firebaugh,2018,1
Five Points,2010,1
Five Points,2012,2
Five Points,2014,1
Five Points,2017,1
Flagstaff,2003,1
Flagstaff,2005,4
Flagstaff,2006,13
Flagstaff,2007,19
Flagstaff,2008,20
Flagstaff,2009,2
Flintridge,2002,1
Flintridge,2008,1
Flintridge,2010,1
Flintridge,2012,5
Flintridge,2013,6
Flintridge,2014,4
Flintridge,2015,1
Flintridge,2016,4
Flintridge,2017,3
Florence,2006,1
Florence,2008,2
Flournoy,2010,1
Fontana,2004,2
Fontana,2005,3
Fontana,2006,2
Fontana,2007,7
Fontana,2008,18
Fontana,2009,18
Fontana,2010,53
Fontana,2011,86
Fontana,2012,187
Fontana,2013,209
Fontana,2014,225
Fontana,2015,157
Fontana,2016,399
Fontana,2017,454
Fontana,2018,192
Fontana,2019,181
Foothill Ranch,2005,1
Foothill Ranch,2006,2
Foothill Ranch,2008,1
Foothill Ranch,2009,4
Foothill Ranch,2010,8
Foothill Ranch,2011,11
Foothill Ranch,2012,19
Foothill Ranch,2013,15
Foothill Ranch,2014,17
Foothill Ranch,2015,2
Foothill Ranch,2016,12
Foothill Ranch,2017,6
Foothill Ranch,2018,4
Forbestown,2004,1
Forest Falls,2008,1
Forest Falls,2018,1
Forest Knolls,2003,1
Forest Knolls,2005,1
Forest Knolls,2006,1
Forest Knolls,2011,1
Forest Knolls,2012,3
Forest Knolls,2014,1
Forest Ranch,2004,2
Forest Ranch,2009,3
Forest Ranch,2010,2
Forest Ranch,2011,2
Forest Ranch,2012,1
Forest Ranch,2013,6
Foresthill,2001,1
Foresthill,2002,2
Foresthill,2003,2
Foresthill,2005,2
Foresthill,2006,3
Foresthill,2007,1
Foresthill,2008,4
Foresthill,2009,3
Foresthill,2010,6
Foresthill,2011,1
Foresthill,2012,6
Foresthill,2013,4
Foresthill,2014,1
Forestville,2002,1
Forestville,2004,6
Forestville,2005,6
Forestville,2006,7
Forestville,2007,4
Forestville,2008,6
Forestville,2009,5
Forestville,2010,6
Forestville,2011,15
Forestville,2012,6
Forestville,2013,3
Forestville,2014,1
Forrest City,2011,1
Fort Bragg,1999,1
Fort Bragg,2000,1
Fort Bragg,2002,2
Fort Bragg,2003,3
Fort Bragg,2004,7
Fort Bragg,2005,6
Fort Bragg,2006,3
Fort Bragg,2007,10
Fort Bragg,2008,13
Fort Bragg,2009,8
Fort Bragg,2010,12
Fort Bragg,2011,18
Fort Bragg,2012,11
Fort Bragg,2013,11
Fort Bragg,2014,25
Fort Bragg,2015,1
Fort Bragg,2016,3
Fort Bragg,2017,10
Fort Bragg,2018,5
Fort Bragg,2019,2
Fort Smith,2010,1
Fortuna,2001,1
Fortuna,2002,3
Fortuna,2004,3
Fortuna,2005,1
Fortuna,2006,1
Fortuna,2008,2
Fortuna,2009,2
Fortuna,2010,3
Fortuna,2012,6
Fortuna,2013,8
Fortuna,2015,6
Fortuna,2016,1
Fortuna,2017,3
Foster City,2001,2
Foster City,2003,3
Foster City,2004,1
Foster City,2005,1
Foster City,2006,4
Foster City,2007,6
Foster City,2008,9
Foster City,2009,7
Foster City,2010,8
Foster City,2011,13
Foster City,2012,15
Foster City,2013,24
Foster City,2014,6
Fountain Valley,2001,1
Fountain Valley,2002,1
Fountain Valley,2003,4
Fountain Valley,2004,1
Fountain Valley,2005,1
Fountain Valley,2006,2
Fountain Valley,2007,8
Fountain Valley,2008,17
Fountain Valley,2009,13
Fountain Valley,2010,33
Fountain Valley,2011,59
Fountain Valley,2012,48
Fountain Valley,2013,47
Fountain Valley,2014,48
Fountain Valley,2015,1
Fountain Valley,2016,33
Fountain Valley,2017,36
Fountain Valley,2018,7
Fountain Vly,2013,1
Fountain Vly,2014,2
Fowler,2001,1
Fowler,2002,1
Fowler,2006,1
Fowler,2007,7
Fowler,2008,1
Fowler,2009,3
Fowler,2010,7
Fowler,2011,4
Fowler,2012,21
Fowler,2013,14
Fowler,2015,3
Fowler,2016,1
Fowler,2018,3
Fowler,2019,8
Frazier Park,2003,2
Frazier Park,2004,1
Frazier Park,2007,1
Frazier Park,2008,2
Frazier Park,2010,1
Frazier Park,2011,3
Frazier Park,2012,2
Frazier Park,2013,5
Frazier Park,2014,2
Frazier Park,2015,1
Frazier Park,2016,2
Frazier Park,2017,3
Frazier Park,2018,1
Freedom,2001,16
Freedom,2002,10
Freedom,2005,1
Freedom,2006,2
Freedom,2008,1
Freedom,2012,1
Freedom,2014,3
Freedom,2019,1
Freestone,2010,1
Fremont,2001,8
Fremont,2002,9
Fremont,2003,4
Fremont,2004,17
Fremont,2005,17
Fremont,2006,26
Fremont,2007,38
Fremont,2008,51
Fremont,2009,76
Fremont,2010,73
Fremont,2011,142
Fremont,2012,168
Fremont,2013,188
Fremont,2014,37
Fremont,2015,9
Fremont,2016,80
Fremont,2017,22
Fremont,2018,3
Fremont,2019,9
French Camp,2009,1
French Camp,2011,1
French Camp,2012,1
French Camp,2013,1
French Camp,2014,1
French Gulch,2002,1
Freshwater,2000,1
Freshwater,2001,1
Fresno,2001,16
Fresno,2002,12
Fresno,2003,25
Fresno,2004,49
Fresno,2005,64
Fresno,2006,113
Fresno,2007,245
Fresno,2008,325
Fresno,2009,465
Fresno,2010,439
Fresno,2011,709
Fresno,2012,830
Fresno,2013,1134
Fresno,2014,519
Fresno,2015,356
Fresno,2016,340
Fresno,2017,267
Fresno,2018,524
Fresno,2019,350
Friant,2003,1
Friant,2005,1
Friant,2006,2
Friant,2007,3
Friant,2008,2
Friant,2009,2
Friant,2010,1
Friant,2011,2
Friant,2012,7
Friant,2013,6
Fullerton,2001,1
Fullerton,2002,2
Fullerton,2003,3
Fullerton,2004,7
Fullerton,2005,2
Fullerton,2006,1
Fullerton,2007,6
Fullerton,2008,7
Fullerton,2009,30
Fullerton,2010,61
Fullerton,2011,88
Fullerton,2012,97
Fullerton,2013,136
Fullerton,2014,125
Fullerton,2015,26
Fullerton,2016,99
Fullerton,2017,72
Fullerton,2018,13
Fulton,2008,1
Fulton,2009,1
Fulton,2010,1
Fulton,2011,1
Fulton,2012,1
Fulton,2013,4
Fulton,2015,1
GALT,2003,1
GALT,2013,1
GALT,2014,8
GALT,2015,6
GALT,2016,10
GALT,2017,8
GALT,2018,5
GALT,2019,7
GARBERVILLE,2014,1
GARBERVILLE,2015,1
GARBERVILLE,2016,2
GARBERVILLE,2017,1
GARBERVILLE,2018,1
GARBERVILLE,2019,4
GARDEN GROVE,2005,1
GARDEN GROVE,2006,1
GARDEN GROVE,2009,1
GARDEN GROVE,2011,2
GARDEN GROVE,2012,12
GARDEN GROVE,2013,13
GARDEN GROVE,2014,103
GARDEN GROVE,2015,453
GARDEN GROVE,2016,429
GARDEN GROVE,2017,263
GARDEN GROVE,2018,209
GARDEN GROVE,2019,273
GARDEN VALLEY,2013,1
GARDEN VALLEY,2014,9
GARDEN VALLEY,2015,15
GARDEN VALLEY,2016,23
GARDEN VALLEY,2017,16
GARDEN VALLEY,2018,15
GARDEN VALLEY,2019,26
GARDENA,2003,1
GARDENA,2006,1
GARDENA,2007,1
GARDENA,2009,1
GARDENA,2010,2
GARDENA,2011,1
GARDENA,2012,11
GARDENA,2013,16
GARDENA,2014,19
GARDENA,2015,75
GARDENA,2016,93
GARDENA,2017,65
GARDENA,2018,51
GARDENA,2019,130
GAVIOTA,2011,1
GAVIOTA,2016,1
GAVIOTA,2018,1
GEORGETOWN,2013,2
GEORGETOWN,2014,3
GEORGETOWN,2015,10
GEORGETOWN,2016,12
GEORGETOWN,2017,5
GEORGETOWN,2018,9
GEORGETOWN,2019,9
GERBER,2013,1
GERBER,2014,8
GERBER,2015,15
GERBER,2016,31
GERBER,2017,16
GERBER,2018,15
GERBER,2019,17
GEYSERVILLE,2013,2
GEYSERVILLE,2014,8
GEYSERVILLE,2015,13
GEYSERVILLE,2016,10
GEYSERVILLE,2017,9
GEYSERVILLE,2018,14
GEYSERVILLE,2019,12
GILROY,2006,2
GILROY,2013,72
GILROY,2014,311
GILROY,2015,383
GILROY,2016,641
GILROY,2017,448
GILROY,2018,329
GILROY,2019,341
GLEN ELLEN,2004,1
GLEN ELLEN,2005,1
GLEN ELLEN,2013,1
GLEN ELLEN,2014,13
GLEN ELLEN,2015,27
GLEN ELLEN,2016,21
GLEN ELLEN,2017,24
GLEN ELLEN,2018,21
GLEN ELLEN,2019,21
GLENCOE,2004,1
GLENCOE,2016,2
GLENCOE,2017,1
GLENCOE,2018,1
GLENCOE,2019,4
GLENDORA,2006,1
GLENDORA,2008,1
GLENDORA,2010,1
GLENDORA,2011,1
GLENDORA,2012,11
GLENDORA,2013,9
GLENDORA,2014,88
GLENDORA,2015,229
GLENDORA,2016,131
GLENDORA,2017,135
GLENDORA,2018,136
GLENDORA,2019,142
GLENHAVEN,2014,1
GLENHAVEN,2015,2
GLENHAVEN,2017,2
GLENHAVEN,2019,3
GLENN,2013,3
GLENN,2014,10
GLENN,2015,29
GLENN,2016,44
GLENN,2017,10
GLENN,2018,6
GLENN,2019,5
GLENNVILLE,2002,1
GLENNVILLE,2003,2
GLENNVILLE,2004,1
GLENNVILLE,2006,1
GLENNVILLE,2014,1
GLENNVILLE,2015,1
GLENNVILLE,2018,1
GOLD RUN,2016,1
GOLD RUN,2017,1
GOLD RUN,2018,1
GOLD RUN,2019,2
GOLETA,2005,1
GOLETA,2009,1
GOLETA,2010,2
GOLETA,2011,5
GOLETA,2012,45
GOLETA,2013,6
GOLETA,2014,30
GOLETA,2015,67
GOLETA,2016,93
GOLETA,2017,56
GOLETA,2018,74
GOLETA,2019,146
GONZALES,2003,1
GONZALES,2013,4
GONZALES,2014,16
GONZALES,2015,50
GONZALES,2016,33
GONZALES,2017,22
GONZALES,2018,17
GONZALES,2019,96
GORMAN,2019,1
GOSHEN,2012,17
GOSHEN,2013,30
GOSHEN,2014,13
GOSHEN,2015,55
GOSHEN,2016,22
GOSHEN,2017,12
GOSHEN,2018,27
GOSHEN,2019,25
GRAND TERRACE,2012,1
GRAND TERRACE,2014,38
GRAND TERRACE,2015,77
GRAND TERRACE,2016,42
GRAND TERRACE,2017,56
GRAND TERRACE,2018,55
GRAND TERRACE,2019,75
GRANITE BAY,2007,1
GRANITE BAY,2009,1
GRANITE BAY,2012,1
GRANITE BAY,2013,45
GRANITE BAY,2014,198
GRANITE BAY,2015,286
GRANITE BAY,2016,279
GRANITE BAY,2017,227
GRANITE BAY,2018,212
GRANITE BAY,2019,181
GRASS VALLEY,2004,1
GRASS VALLEY,2013,28
GRASS VALLEY,2014,98
GRASS VALLEY,2015,188
GRASS VALLEY,2016,266
GRASS VALLEY,2017,196
GRASS VALLEY,2018,209
GRASS VALLEY,2019,230
GRATON,2013,1
GRATON,2014,2
GRATON,2015,3
GRATON,2016,4
GRATON,2017,4
GRATON,2018,3
GRATON,2019,4
GRAYSON,2013,1
GRAYSON,2014,2
GRAYSON,2017,4
GRAYSON,2018,3
GRAYSON,2019,3
